as.vector.log.thetas.	as.vector.coverage.probs.
4.8365016360111	1
4.792167861857	1
4.02543589739118	1
7.74440450618576	1
2.38449955398915	0.95
5.46981960295784	0.95
5.07588842944649	1
5.21688650451647	0.95
5.65850296911002	0.8
4.43890107356031	0.95
5.50691534700024	1
3.62951860243609	0.9
7.17634970271642	1
7.09327102615701	0.95
5.73294709577319	0.9
4.70932999143212	0.8
4.5564027965653	0.9
5.59410860110514	1
3.28070464206698	1
4.13062803281005	0.95
5.09400192601377	0.9
6.22960608900172	0.9
3.72758908210061	0.95
5.87466300783134	0.9
5.4173871514993	0.9
4.34855341137397	0.95
5.89718154329662	0.95
6.67760094756998	1
6.70841791707534	1
5.34217040223684	1
6.17462254750773	1
5.12476603768745	0.95
3.59360667756751	0.9
5.14968629699953	1
2.48111655160085	0.95
5.2280413143711	0.9
7.55716036841588	1
3.26022574591557	0.9
3.97911771387594	0.9
4.61875752380144	1
4.70253986498961	0.9
0.0314107567300139	0.95
2.8313490507885	0.85
3.87613805019353	0.85
3.82374736863476	0.95
9.56355891718648	0.95
2.50100427128406	0.85
5.1211607421342	0.95
6.40441091002648	0.85
2.73315435911119	0.9
5.47717654444606	1
4.61661440882842	0.9
4.56403425090921	1
8.16696048540661	0.95
4.80411491722427	1
4.65612165723383	0.9
6.31012605367483	0.85
2.69390561484012	1
5.18387265208029	1
4.22074249291234	0.95
3.93492547858234	0.95
3.93295751019415	0.9
6.46318351403677	1
8.15499594164728	0.9
6.60553104858784	0.95
7.78519650977489	0.9
5.05919746334413	0.95
3.40763578694048	0.95
5.25618033702923	0.9
3.25944364191841	0.95
1.15509404950664	0.9
4.75409043468	0.9
8.62034976406809	0.9
7.83945453052824	1
6.77100934463195	1
3.76441997119242	0.9
8.49944475768475	0.95
4.14965727369308	1
3.91406744088053	0.95
5.10981224595393	0.95
1.84187080384322	1
3.94575012477376	0.9
5.12469398103646	1
6.71351373565249	1
5.76771002163079	1
6.21638560294147	1
5.61729755572222	0.95
4.18384799675729	0.95
4.39541645871789	0.95
4.98394661125335	0.9
4.65217911679226	0.95
5.22484625658022	0.9
5.44529569924838	1
6.13341844944613	0.9
1.94295486396114	0.95
3.01047252848319	1
7.56106435811887	1
5.94521392102311	0.95
6.8622796831982	1
5.28983203710227	1
8.00376893153948	1
7.23780441258335	0.95
6.04708037105547	0.95
6.79472885566932	0.95
1.22985519361919	1
3.20101397088782	0.95
5.3789567632041	0.9
4.68234065533055	0.95
6.95196186230413	1
5.04700634640941	0.95
5.02900730396872	1
5.76136504584475	1
1.56935531581127	1
5.87919746037141	0.9
4.13482024708363	1
3.17434843320432	0.95
3.4954255562537	0.95
5.188078038828	1
4.72882020878975	0.95
4.27599301896238	1
3.65356529408744	1
3.11513624614489	0.95
5.23877265121332	1
4.40477495242824	0.95
7.5639386769229	0.95
8.65844017697377	0.95
7.22232081068217	1
5.34541027152203	1
2.10740564143474	0.85
4.68849833508397	0.95
3.51784665566558	1
8.36009306979907	0.9
3.11461562846493	0.85
4.06139121218025	1
4.14815076375146	0.9
6.09028632215829	0.95
4.09566406145594	0.9
5.86813598413709	0.9
8.20539551046238	0.95
5.44184627151521	1
5.52712190414624	1
4.89315857370507	0.95
5.71180027440915	0.9
3.65579068024522	1
5.58440746246642	1
3.43520831866661	1
6.01085422608449	0.8
4.54005276137427	0.9
6.04468087049498	1
7.58735778996687	0.95
2.56211243238943	0.85
6.41778303028898	0.95
3.96022036848097	1
4.21788194549661	0.9
5.59922443110026	0.9
2.15040197938423	0.9
8.16914127513794	0.95
1.08472419342567	1
7.77114097383656	0.9
1.85553436027192	0.95
5.36093404834028	0.8
4.79214968190055	1
3.48144187446914	0.95
2.05037223890111	0.95
5.41583924290494	1
8.25127985343249	0.9
7.74087938030297	0.9
6.2368790575888	1
5.62984209700027	0.9
7.89602037854805	0.95
4.08623650000636	0.95
5.99046135299272	0.95
3.21085352588022	0.9
5.97833647579724	0.95
5.32564560433957	0.85
4.94102012004222	1
4.35446551131713	0.9
4.26553540136161	1
2.02828520970409	0.9
5.78905970929978	1
5.78007556377194	0.9
6.01968555474408	1
5.2528543004883	1
5.29865054275298	0.95
1.45436871568254	0.95
5.06062446147366	0.95
5.88330851584875	1
7.02967032947421	0.9
1.46314948640104	1
6.69172026827792	0.95
4.45754597375594	0.95
3.93585408319852	1
5.51316006340628	1
7.67067693989967	1
2.80660604690141	1
6.29857666043694	0.9
5.63198115534329	1
3.77697740350016	0.95
5.00358563972099	0.85
5.11060272988109	1
3.62016043069089	0.95
6.05780198235749	0.9
3.72946845132833	0.95
5.59755860033984	0.85
5.92509498416145	1
5.39363968347419	1
2.33662353217744	1
3.69488306941136	1
6.50735670044226	0.9
5.79373272197878	0.95
3.61900590557826	0.95
5.37479141029857	1
5.55217112859203	0.95
6.9384913459961	0.9
2.99881085190292	1
6.29606862258348	1
3.27046627210426	0.9
2.81931358243263	0.95
2.97306834985556	1
4.99333814620053	0.95
2.40496765119949	0.9
4.99159635220904	0.95
4.06385929070202	0.9
3.19571210976205	0.95
5.81802485041241	0.95
5.25309309975083	1
9.54601713722392	0.95
5.36152851442835	0.9
4.44710213803787	0.95
6.17157680716253	1
3.964141487918	0.95
3.48816624254277	1
0.408136019233233	0.85
5.45333232702619	0.95
3.27025741481434	1
7.46469663676023	0.95
4.545429142318	1
3.09402967033775	0.95
7.6243161075166	0.9
6.19902821487455	0.95
4.40322783334592	0.9
4.64851228500798	0.95
5.79885377937004	1
3.08612906692733	0.95
6.19228149323232	0.9
5.71951999529571	0.95
7.64730956633798	0.95
3.91465268941901	0.95
6.969455578124	0.9
7.38254657220041	0.95
7.79197999902023	1
5.88931244901948	1
6.66379659982541	0.8
6.58207855887744	0.95
2.54458299994781	0.85
2.28037100314452	0.95
7.47762154723266	0.95
6.3129480769847	0.9
4.68070498760913	0.9
5.51437094748215	0.9
4.94215824621531	0.9
3.65152387450333	0.95
6.34215377595823	0.95
6.67557597840378	0.95
6.37632599166292	0.9
4.47578239999554	1
4.49886886270523	1
1.32354858544407	1
6.59900540515249	0.9
3.6576862021705	0.95
4.3778584965029	0.95
3.56418527309786	0.9
3.7425715433298	0.95
4.07507671189018	1
4.70678879647666	1
5.1736315463632	0.95
6.23886600223095	0.85
3.027020158747	1
5.78732699310903	0.95
5.71768621975473	1
5.19266585016697	1
4.14203639727063	0.9
6.10441469907728	1
3.61038638651855	0.85
2.85647933247392	0.95
3.42768760495135	0.9
4.69345746379555	0.95
5.64804139191076	1
4.47129556167126	0.9
5.44712889429072	1
4.44614293286701	1
4.56843358636207	0.95
4.7500632650267	0.95
6.87961414459601	0.95
1.32486638924044	0.95
8.050541102261	1
2.73213546048648	0.95
4.46220780102319	0.95
4.72072802577708	1
4.98375931961602	0.9
9.43809435858272	1
6.75534245285841	1
1.66393202541976	1
5.45231075594206	1
4.3992424969176	1
7.98718506972026	0.95
3.99179072489639	0.85
6.61688318640526	0.95
4.54863775767711	0.95
2.04058926222355	0.9
4.33260751410819	0.9
4.22419314464632	1
4.69820311561993	0.95
4.83986210830282	1
4.90788019594458	0.9
6.60886565343392	0.9
6.24610327854973	1
3.57379553009262	1
4.9215050034792	1
5.78621006766585	0.9
4.56865609772344	0.95
6.34096357858637	0.9
5.42277835474759	0.9
5.32794385512326	0.95
4.01285562201314	0.95
2.33630773995859	0.9
5.29424263100303	0.9
6.79701952085141	1
4.44640064753121	1
4.15599485707594	0.95
4.85943417025633	0.9
5.08038151214808	0.9
3.08300053482844	0.95
4.63722326742462	0.9
4.34654143438851	0.95
1.18239538691176	0.95
3.14526724785379	1
6.66544641821715	0.9
3.76964543827745	0.95
5.41550130702415	0.95
6.20887724883521	1
4.9062413360759	1
4.42076627680294	0.9
7.26033330792916	1
3.98917978147718	1
5.59548955320787	0.9
5.07132711475464	1
4.09185193795862	0.9
5.10330759574192	0.95
5.33170949191109	0.9
4.04514489950919	1
4.00007613868232	0.95
1.45906992846698	1
4.52931277194976	0.95
3.55507031116014	0.95
3.85505153401741	1
7.72882358850389	1
5.8094425105581	1
7.46834616401708	1
5.56029147155981	1
4.27141811979125	1
7.56097504714817	1
5.01705044993907	1
5.77311696988348	0.95
5.12805290763053	0.95
5.22586666982189	0.95
4.20146824686439	0.95
6.14999803660077	0.95
4.37546561931823	0.95
6.51674680644393	0.9
3.7228190031723	0.95
2.32288160270461	0.95
4.73830779490079	1
4.49607740150065	0.9
5.8043725166054	0.85
5.33191766512781	1
4.54377875600002	0.95
3.89685119607643	1
5.32242472777095	0.9
4.09548452036753	1
3.89355923750256	1
7.61363996933416	1
3.55074092129155	1
3.89586341078877	0.95
3.58346671061847	0.95
7.34717095683738	1
5.57139576029445	0.95
5.80319640467103	1
8.78466429392915	0.9
8.35648808625437	1
3.28243786671709	1
4.68189206081368	1
3.28877149444328	0.95
0.997328841692818	0.95
5.13509703558061	0.9
3.72231085692142	1
4.30750422239119	0.9
5.99102523149154	0.85
3.2183059546995	0.85
4.29113521897381	1
3.2217192997164	0.95
2.83218232055887	0.95
5.48037526720059	1
4.60055462059203	0.95
4.44243315432584	0.95
3.66930473948223	0.95
5.54090535466687	1
5.25102490711727	0.9
4.93641919786784	1
3.84616544970035	1
3.13279970182097	0.95
8.72464751697902	0.95
5.9447395038865	0.9
3.07603492447035	0.85
5.03642601558436	0.95
5.16667231939574	1
7.03549752685539	0.95
2.42622724015296	0.9
4.24642708381178	1
4.62969396367317	0.9
5.85899272463754	0.95
5.71571650597667	0.95
5.60728616858122	1
4.27249996094506	0.95
2.70256801073459	0.95
3.35983019074637	0.85
8.56396529679953	0.85
4.02363274055286	0.9
5.21252712819533	0.95
3.45171334199828	0.95
6.55259965662567	0.9
3.12053204657752	0.8
8.39413359417072	0.85
5.84232780908316	0.95
2.16435895080336	0.95
3.95218389356755	1
3.61939907067967	0.9
5.92420724813286	1
6.90595014762189	1
7.27312624200978	0.85
3.4970169142158	0.95
4.34231968749188	0.85
6.16141282044707	0.85
5.97646397741973	0.9
3.24399015476883	0.9
7.48462578445166	0.95
4.16505697036744	0.95
4.97317563571625	0.95
5.37763609466186	1
3.71302098858142	1
3.91421055896936	0.9
3.72283969070168	0.9
5.94030427618007	1
5.05121446661249	1
5.65692571038936	1
4.64260976406129	1
5.71689927563516	0.85
6.80906308174252	1
4.61518929988221	1
5.67121000029989	0.85
5.22343652429175	0.9
6.97825645756592	0.9
3.12293870098133	1
5.44447215151007	1
6.82191241420104	0.95
3.51934687616632	1
6.01998737354973	0.95
5.78320311566233	0.9
4.17912653498478	0.95
5.40915706438772	0.95
4.41952991408101	0.9
3.48306997036108	0.95
4.04293261654896	1
4.82682452188285	0.9
2.99350332319335	1
1.65717052839538	0.9
5.21827504931516	1
6.18738251597046	0.9
3.86423127767427	0.9
5.61719306602336	1
4.47206663540116	1
7.61595400588964	0.9
1.89143960421825	0.95
3.46351128000776	1
6.18244461726875	1
5.14154901945746	0.85
4.42603051659117	0.9
4.78750815264608	0.95
5.62722446537545	1
4.47803306791464	0.95
4.95951293753928	1
1.25780927362126	0.95
7.91476367515296	1
5.61744275206353	0.85
2.44627674755266	0.95
5.12464259659616	0.95
6.45359736358425	0.95
6.0139423744545	0.95
5.83125127866307	1
3.45652263736491	0.9
2.47559735986224	1
5.63179384372314	0.9
6.47746561164484	0.95
3.2152172656059	1
3.42078269541485	0.95
6.42011461668583	1
4.82749008030752	0.95
4.4203721005434	0.95
5.9009756612273	0.9
5.41200176258789	0.95
2.5662605102019	1
5.31577578698167	0.95
5.6540008997061	0.95
5.47079519330083	0.85
3.56120970692355	0.95
5.96156603785636	0.9
3.43029653035094	1
5.69574943633191	0.95
5.52928263461869	0.95
3.76893957096483	0.95
5.96030214951386	1
6.0688031466671	1
4.15213348695872	0.95
6.19578832921573	0.9
3.6458304745699	0.95
5.22711168019307	1
5.95192975108858	0.9
5.05514348357485	0.95
3.3197813321369	1
4.2136445812219	1
3.3513465642702	0.85
3.83148502821653	1
6.33970099278234	1
4.68655674077087	0.95
4.11984729756551	0.8
6.10996203239539	0.95
4.07345303320946	1
5.50944065261435	0.95
6.1081454462088	1
2.7435774325407	0.85
5.65411165693767	0.95
5.40290006976048	0.95
6.69931931295221	0.95
4.84049441721417	0.9
7.73871799080353	0.95
6.4777232258543	1
5.99919586377288	1
6.55932274019796	1
5.90203837479688	0.95
5.76279207308801	0.95
6.15039145650504	0.95
3.79762676958574	0.95
5.82532610317172	1
4.3975370436086	0.95
4.63258585595941	0.9
5.33723633618006	0.95
3.88135666930696	0.9
6.5664182039229	0.9
7.04491337336941	0.95
5.52908684058014	0.95
6.24471178873404	1
1.89335960221054	1
4.35862309575382	0.85
6.11204762915891	0.95
4.8819948744604	0.95
4.58695814555154	1
3.80624644610978	1
4.69306162165878	0.95
3.86618138198663	1
4.91347537933364	1
4.98175364319036	0.95
5.60442162954711	0.95
5.64658095272142	0.9
6.45651334906697	0.95
7.75219484480959	1
4.94477280274904	1
4.7460832557429	0.7
7.70515063526561	1
3.27730594385843	0.85
4.57234539085102	1
6.31881207536539	0.95
5.92999891973517	1
4.1463279806079	0.85
2.95572078321051	0.95
3.82194983438784	1
6.37432431479492	0.9
2.59441657812191	0.95
4.99489931181609	0.9
6.51674677215194	0.95
2.87186520026634	1
5.10472699155598	0.9
3.70415574956367	0.85
5.72837218257931	1
4.56140754589278	0.9
4.4176728910723	0.95
5.62755828648417	0.95
5.16493304294129	0.9
7.02504184133196	0.95
5.38600152043072	0.85
3.82000890493635	1
5.62496043748357	0.9
3.99362173591358	0.95
4.28421147507412	1
2.84743291803464	1
3.69811335109412	1
6.35509733252159	1
3.79888634004844	0.95
3.68673504307811	1
6.18549289282187	0.95
6.5713178852446	0.9
4.93827025526504	1
6.15452702602995	1
4.58544672581459	1
8.58696540338673	1
2.87245697692368	0.9
3.30739520228791	0.95
4.01234721174159	0.95
3.68323238280979	0.95
4.64912959016677	0.95
7.28820571528526	1
5.20083767464911	0.85
7.92451014679401	1
6.07607644229756	1
2.13346120112477	1
7.94601624838955	0.95
3.68814591992191	0.9
2.93854400102867	0.85
4.39022787110925	1
5.4712794410396	1
2.17994870099382	0.9
5.8754385146132	0.95
4.65752735486961	0.85
4.46386812265983	0.85
3.52213841762139	0.9
4.38587444895927	1
7.28074622526746	1
5.13017842588676	0.9
3.12672872297799	0.9
4.55891335943329	0.95
0.697478183442228	0.9
6.49945266024228	1
4.01935079601241	1
2.99026726799807	1
3.00904726403091	0.95
3.54508677269474	1
6.22669618469795	1
5.59720855978479	1
4.43672258850422	0.95
5.21833863299349	1
7.50883029538365	0.95
2.69571197401417	1
4.26804900475187	1
5.8520253378583	0.95
6.26824881899479	0.8
9.19080050997675	0.9
6.05015491170028	0.9
2.09110979233651	1
5.53203143825513	0.95
8.9663958816081	0.95
4.94710530308614	0.95
4.44509219394728	0.95
5.86954157596865	0.95
1.6773205842982	0.95
4.48506243915351	0.85
6.19979633378267	0.9
4.64031436433632	0.9
3.51806090448184	1
0.249288893498032	0.95
5.67645771298832	0.95
5.7869769076146	0.95
5.68264950036223	0.85
7.13771216430742	0.95
6.28382686639841	0.9
5.60577946335533	1
5.7123777324005	0.9
4.08667959464314	0.95
4.62759293701984	0.95
5.52876888035095	0.95
5.68004322995309	0.95
7.10607018632633	0.9
5.79619506721107	0.95
3.32829220757218	0.95
5.76899054020752	0.95
6.48219373076181	0.95
3.38848514169511	1
8.37385400577085	1
5.73653887664161	0.9
6.93742557412001	0.95
7.15974475142265	1
4.5544128260664	0.9
7.10033793534314	1
7.00943963545001	0.85
6.29586055855733	0.95
5.35985880506123	1
3.7768420334222	0.95
6.68458871999978	0.9
4.67181277891913	0.85
5.17920970976195	1
4.81503526432271	0.95
1.96195244274626	0.9
7.79737098501469	1
5.48778665382181	1
3.53664737778308	1
2.79978243307287	1
6.05273296158097	1
3.72099750751238	0.9
6.90412178565003	1
3.27049778929541	0.95
2.65856577349128	0.95
7.51533089913185	1
2.26589218003911	0.85
4.86053568550953	0.95
4.0500078487185	1
6.75130961545401	1
8.73109076217031	0.9
3.69009551497803	0.95
4.03545164046501	0.95
2.47726162437096	0.85
4.29550336894521	0.95
7.94902155502216	0.95
5.06456361291884	1
5.2469129691821	0.95
4.38014375840129	1
5.30861190423407	0.95
7.54722877605285	0.9
4.54959350932451	0.85
4.5887167496244	0.9
4.60902548683794	0.95
4.69398513359264	1
6.02154445956769	0.95
3.02587266987934	0.85
5.05509909119236	0.95
4.82815287141014	0.9
1.79078064713102	0.9
3.76325080925164	1
6.23118141450409	0.95
5.2106601284267	0.9
4.92422873298354	0.85
5.43653478551316	1
4.08828857600049	0.9
7.92058921294255	1
3.77404891264598	0.95
4.82321192842069	1
4.16975267780809	0.95
6.02533096787842	0.95
4.69805272275729	0.85
7.48544115597181	0.95
1.4417774307802	0.95
4.26045176548991	0.95
6.26938190237978	0.95
6.18665112452962	1
4.45528450946505	1
2.3493296713222	0.95
5.23264380208344	0.85
6.37921798924151	0.9
7.98273196189849	1
3.26695776344939	1
7.69958368472181	1
5.54232285827264	1
4.71352027365351	0.9
5.3432204922674	0.9
4.98477002943542	0.95
4.46053129815033	0.9
4.17771175353513	0.95
5.00804630914334	0.9
3.46715962651505	1
4.71874762302437	0.95
2.07788221500047	1
5.17390990922987	0.9
6.1415819178127	0.95
3.38453202091676	0.95
7.63845440356025	0.9
7.34713107619126	0.95
2.53750789926886	1
4.79330663728945	0.95
6.26285268115926	0.95
6.18577719470501	1
4.72335169762393	0.95
6.37171171409971	1
3.4027583720362	1
5.3228755321479	0.9
5.69112401602412	0.95
5.47045463623779	1
5.77798997907416	0.95
5.45285626743579	0.95
5.90063886030807	1
7.03267679952736	0.95
7.48366768813072	0.95
4.7696143554525	1
6.01043343966719	0.95
7.09109972049203	0.85
4.55774084031738	0.95
5.32345118975243	0.95
4.77331360393457	1
2.42333611361072	1
5.77337059440688	0.9
3.77530500595016	0.95
5.8264549734471	0.9
4.5861129329577	0.9
3.95728386469195	0.95
6.28584850638658	1
4.57754803076596	0.9
4.35970841111374	0.9
2.61408940218961	0.9
5.30599306139808	0.9
4.0922370576603	1
3.10936006798058	0.9
3.76282848906829	1
6.34218250848496	0.95
4.22072087901192	0.95
4.32351866091256	0.95
5.46908353886004	1
3.53158171155127	0.9
3.1690689199667	0.95
3.69809294029983	0.85
6.20887558323018	1
2.83371649047853	0.95
2.10082004682983	1
6.33720044276678	0.95
2.4858930914196	0.95
3.47952846636086	1
6.40186858942407	0.95
4.0346722061772	0.95
3.72307507400892	0.85
5.94845453002303	0.95
5.62304752399742	1
4.61538450918301	0.9
8.77418658682517	0.95
5.98585722902532	1
5.45063071167819	1
4.42832454983009	0.85
4.33742527113968	1
7.01222759201748	1
1.02819993590764	0.95
7.74118220341128	0.9
7.27928266465046	1
5.75002630333551	1
4.64491121753525	1
5.84452161666862	0.95
3.66764223083967	0.9
2.4069426345601	0.95
5.73188248373937	1
4.99228687807472	0.95
6.32083624104635	0.95
2.99880748378234	1
5.44079207699918	0.95
7.24304747573736	0.9
4.25879329347916	0.9
4.39193740396618	0.95
5.27953231592857	1
5.16443274584794	1
2.12584145886228	0.95
3.26989800803363	0.95
4.1440840587209	0.95
4.4013435195938	0.9
7.27933492282197	1
5.30502493462787	0.95
7.10063717415133	1
6.29890581646995	0.85
2.92701086971456	0.95
3.08852316609373	1
5.64154019895718	0.95
3.87685326085755	1
6.50763506466365	0.95
3.44292786894765	1
7.01387700106866	0.9
6.39219841934878	0.95
8.84110717151733	0.95
6.3041002196139	0.85
3.41326813013059	0.95
6.57530505794925	1
5.41607810519319	0.9
5.02602898132306	1
4.9085436424058	0.9
2.36271788167348	0.9
2.56002892932328	0.9
4.83727390125203	0.95
2.48569650610016	0.95
7.78205715915359	0.95
6.67542451205014	0.95
4.79749139971912	0.9
6.61056644029172	0.95
3.60175353673072	0.95
3.99020060038474	1
6.04689667538237	0.95
6.49651174200309	0.85
5.09367319807256	0.95
5.57793747788364	1
5.59803829867784	0.85
4.58363955576317	0.95
4.37343297970178	0.9
5.57205190605622	0.95
7.22538559758091	1
6.61064174822464	0.95
3.77712408174266	0.95
3.83431913730785	0.95
6.20709828022256	1
5.56616698995641	1
2.96473338922373	0.95
5.64961118642741	1
5.37247832585584	0.85
5.96841872559612	0.8
5.78062103184473	0.9
5.88081892880485	1
7.73069879317618	0.95
9.02932364853431	0.9
3.68609673866625	1
3.16665336543233	1
3.47952997082252	0.85
4.94808152102082	0.95
5.27464615437871	0.85
3.60553489716771	0.95
6.16429389611122	1
2.64271470283732	0.9
1.84094215774701	1
6.75577947074657	0.95
5.04900478136605	1
5.68069898046146	1
4.9268018397665	1
7.54856146737988	0.9
4.17891857413573	0.95
4.38245678858706	1
4.74638611329992	0.9
3.29561319931615	0.95
4.17949498300485	1
6.18997401553956	0.95
5.77607718648424	0.85
0.445307902483702	0.9
7.50655136975095	0.9
6.09461210177859	1
5.44438106366417	0.9
6.3064561659303	1
7.11155398498577	1
6.47828421485496	1
8.1448781954949	0.95
6.77135800258474	0.95
1.08565209707658	1
6.73900341723691	0.85
4.23809745186472	0.9
5.51217732258134	0.95
6.41311950195967	0.95
8.42316349285104	1
3.65796902458737	0.95
4.61149158146394	1
2.23799831253455	0.85
7.50132910056928	0.95
4.19914875298374	0.9
4.63640915020191	0.95
6.33971255167964	0.95
6.77364597425706	0.9
4.44145202573464	0.95
4.11121542276082	0.95
5.1640920223871	0.95
2.45098965199917	0.95
5.52100355669739	0.9
6.14979951379545	0.95
7.37228526662682	0.95
5.33690430383916	1
4.70937004296781	1
5.11525176152174	0.95
6.8480043107705	0.95
6.61663765331289	0.9
2.96292677793961	0.95
2.84471521840447	0.95
5.48488124071004	1
6.96785959664875	0.95
2.50539186193691	0.9
3.56983659463567	0.9
2.33366603615622	0.95
5.11364125526178	0.85
4.45495508577584	1
1.57161436258131	0.95
4.51792213106204	0.95
1.3265517838612	0.9
3.0641552269498	1
7.93835504116909	0.95
5.70793017921991	0.9
6.16984994356389	0.95
4.81813351271568	0.95
5.29873411332756	0.9
3.64287165080631	1
6.61561045111154	0.95
5.3023294161243	0.95
7.06270700454525	0.95
1.00918471872764	0.9
2.88765457033795	0.95
7.17842855397703	0.85
6.0472391995872	0.85
5.76689589335644	0.95
2.89958556903407	1
4.09793999147948	1
5.49884268505867	1
5.63542609695057	0.9
6.00755812894818	1
6.63126958116797	0.9
4.51725470663877	1
4.69144057945507	0.95
4.11661904422518	1
5.72672395864729	1
5.45014200512182	0.9
3.55803183290666	0.95
5.12596452891588	0.95
5.98391324870853	0.95
4.91676827426672	0.95
2.67137078542038	1
5.84242214097278	0.95
6.17284291453738	0.95
6.40255492323501	0.95
5.76478428420248	0.9
5.36658937946234	1
3.8563193680562	0.9
3.65842642670463	1
5.76159687429081	0.9
6.06244680240551	0.95
3.69263559126791	1
4.94763745074732	1
4.6189370624071	1
4.2710098809288	0.8
5.34400479508927	1
3.76186679413967	0.95
3.57176741347551	0.95
2.11898252862833	0.95
8.04351447749306	0.95
6.6075756517861	0.95
4.70580491598771	0.9
3.9817532560984	0.9
4.2673062943066	1
4.00442917870137	0.85
4.72967569544362	0.9
1.71504071157083	0.95
4.53308407699914	1
7.48284345038372	0.95
5.66695368721563	0.9
4.50547195790221	0.95
4.81156953674249	1
1.80931562212274	0.95
5.25450928226599	0.85
4.57357431507932	1
5.57765176054508	0.85
5.72110065560798	0.9
6.25040473057887	1
4.38143203073613	0.95
6.98698425398464	1
4.97779637161227	0.85
7.91530138061236	0.95
3.58306826247282	0.95
3.49135417966405	1
6.37702646551224	0.95
4.65835262459574	1
6.76637716741614	0.9
5.88433611040053	0.9
5.30979181062046	0.85
3.82891068822787	1
3.90841860119655	0.95
2.94947108298943	1
4.69760371243588	0.95
2.99512029063512	1
5.750570281125	1
5.27563155191371	1
2.67061304963931	0.95
6.75018296295947	1
4.50347103447007	0.95
3.29538093076382	0.95
4.01435649099372	1
4.0908791941693	0.95
5.70274217090039	1
5.58171332490397	1
5.22141241161531	0.95
6.20527226380865	1
6.0522778065374	0.85
5.54544915802427	0.95
4.35179451231929	1
7.00496264029066	1
7.70147945828815	0.95
6.98289459279693	1
5.44554338957368	1
3.451700805326	0.85
3.35541985869323	1
7.93900331007385	1
6.86408683438093	0.95
4.53520911676722	0.9
3.16870351646567	0.95
4.41536585998367	1
5.09460941161505	0.95
4.85692142817196	0.95
6.16512536345642	1
3.03189644066917	0.9
4.85706298352591	0.9
5.06449131730844	1
6.45783304729372	0.95
4.91107789984163	0.95
3.10185698571793	1
2.12266407575837	0.95
4.68713592182231	0.95
6.14689748599707	0.95
4.72283737088923	0.95
5.00015980610796	1
2.54931947627639	1
3.46338887313704	0.9
3.32282977111297	0.95
6.49309871337012	1
5.54878708897321	0.9
3.60243578155135	0.9
4.51366580574828	1
4.54456111878337	0.85
5.77498466041729	1
1.18097007746673	0.95
3.79308774041905	1
2.83534234165336	1
3.62681752253686	0.95
5.14197416834063	0.95
2.60544364237049	1
5.96470491745207	1
5.40553961895292	0.95
2.6817324740348	0.85
5.09488175442707	0.95
5.31291050135179	0.95
5.7214986814856	1
4.41151393140764	0.95
4.13455678282824	0.9
4.72621756100699	1
5.77861332068381	0.9
7.67214996529718	0.95
6.2690852993153	1
4.79504783215607	1
5.36382921340537	1
6.54902962137657	0.9
6.2344026811132	0.95
4.5468935314638	1
7.01862178409468	1
4.12773348288304	1
1.86287259379447	1
6.61520955782492	1
5.93692438372258	0.9
5.95163686138761	0.9
6.33889622373386	0.9
7.92989950182215	0.95
3.80671954927712	0.8
4.94346219224121	0.9
1.57647138392436	0.95
2.32295203653599	0.9
0.242538168205306	0.8
6.40585530639703	1
6.48659127736609	0.95
5.50170528207533	1
4.43833573537122	0.95
6.36223007531181	0.9
5.02575169623235	0.95
1.60364854243515	0.8
6.44826833500592	0.9
5.45935333910495	0.9
5.80544031886051	1
1.47899303301851	1
3.85671589839293	1
3.8706989010969	0.95
3.3453027793723	1
5.66873253114899	0.95
4.26453988552304	0.95
2.18154499366402	1
7.61083576415331	0.95
7.76798295485636	0.95
7.67847676774829	1
4.97021925212437	1
7.80417385917471	0.9
4.93233758780275	0.95
2.32423840168912	0.95
2.7163155244686	0.95
4.93329805333748	0.95
6.14327313691884	1
5.92830205827052	0.9
2.54748752408657	0.95
3.49050526953962	0.95
5.27596660342582	0.85
6.54735937018351	0.85
6.16782861561078	1
6.63834985858177	1
2.4063219779755	1
5.62685613581279	0.95
6.43931158938868	0.95
5.57590953195868	1
3.63558725465288	1
7.67244102094766	0.9
4.06071985169456	1
4.65062456725924	1
4.3171439201873	0.9
5.07011430204924	0.95
3.86242131390678	1
4.74072489720478	1
5.63818136018614	0.9
7.02023499409673	0.95
5.35167225115199	1
7.17277946473795	0.95
6.34010981939251	1
4.44384448089363	1
6.59438736991791	0.9
4.22380001059847	0.95
3.97836568873886	0.95
4.51255297282756	1
5.40471323544846	0.9
4.75224666915323	1
7.9167683164425	0.95
3.01348458436354	0.95
2.69419400855713	0.95
5.9462774379629	0.95
6.03206706355272	1
6.0085291639612	1
8.43593277927953	0.95
4.79277947556778	0.9
4.93118826814209	0.95
4.80523380883288	1
6.35922230324553	1
3.04891350512887	1
1.83416168606271	0.95
2.29105788575438	0.9
6.76843524599665	0.9
6.13563267198231	0.95
4.12332159883817	0.95
6.32742592839113	1
3.27681729609522	1
4.73920046437075	1
5.59071300986541	0.95
5.39500351542194	0.95
3.9297397596728	0.95
5.39205708048111	1
5.40262560666376	0.95
4.52614488542703	1
2.60520409161168	1
5.994968788525	0.9
5.22805709594518	1
4.11726106000783	1
4.69281119706843	1
7.19034689244004	0.95
4.76983841004138	1
6.15731112993424	0.9
5.32591502018092	1
3.43300651686364	1
5.93277440155061	0.9
2.52343667870609	0.95
